orderDetailID,orderHeaderID,productID,quantity,unit_price
56245,25162,281,6,1160.8
56246,9714,839,5,561.28
56247,5176,281,6,1618.66
56248,3879,635,1,1789.97
56249,19854,834,1,367.33
56250,9014,794,3,1305.13
56251,20718,740,5,1762.67
56252,23018,870,9,1203.33
56253,3094,362,5,371.4
56254,14777,183,3,481.74
56255,11305,131,5,438.69
56256,17242,942,2,533.47
56257,26882,669,6,1508.71
56258,7619,186,10,1433.73
56259,7978,395,7,1103.38
56260,2551,747,1,281.86
56261,26763,661,7,1062.83
56262,1226,43,8,38.39
56263,16012,4,2,134.38
56264,27133,325,3,32.89
56265,8846,198,3,1681.57
56266,7454,790,1,1081.22
56267,23785,878,9,1780.17
56268,9532,359,8,1307.98
56269,4557,6,3,1578.62
56270,2718,974,5,132.57
56271,3393,662,4,1636.11
56272,24539,784,9,1156.71
56273,13487,992,5,709.71
56274,9255,164,2,727.6
56275,6123,690,2,1896.0
56276,20913,570,1,1891.52
56277,10725,711,5,1395.31
56278,9801,599,5,1589.32
56279,17466,379,3,1498.17
56280,6640,179,5,1561.79
56281,23403,590,8,1431.39
56282,22490,47,3,152.26
56283,27225,437,4,1255.15
56284,13446,646,3,1173.09
56285,4751,665,6,728.95
56286,13821,387,7,505.1
56287,2655,781,7,1356.23
56288,16540,627,2,8.47
56289,20681,53,7,969.95
56290,3070,754,1,164.16
56291,18348,835,10,188.81
56292,20979,287,10,1003.58
56293,13714,383,2,1423.09
56294,7664,579,2,1060.21
56295,6304,337,8,1049.39
56296,25811,183,3,158.53
56297,6143,231,5,1425.16
56298,9669,450,4,385.04
56299,3756,389,5,865.01
56300,15430,393,7,1603.75
56301,831,285,9,1950.23
56302,29644,163,2,1267.29
56303,13626,104,8,1081.38
56304,6575,996,10,1300.96
56305,13694,163,6,1192.39
56306,6122,306,8,1636.89
56307,28305,798,8,1867.85
56308,15527,271,9,478.39
56309,22459,541,6,479.7
56310,1343,409,7,1880.43
56311,10357,75,2,957.47
56312,10937,485,1,1516.16
56313,24064,313,4,850.97
56314,12491,112,1,1576.51
56315,23714,248,9,223.21
56316,1845,819,4,27.8
56317,13250,836,1,892.32
56318,16846,892,1,161.67
56319,19376,758,4,1992.85
56320,23228,491,3,937.49
56321,26155,570,1,407.16
56322,201,652,3,1799.2
56323,16900,480,8,1656.31
56324,5872,325,2,1635.75
56325,13518,362,6,397.46
56326,21835,755,4,1907.58
56327,21224,485,2,509.99
56328,29547,421,2,765.81
56329,22875,409,8,890.09
56330,26973,836,10,1576.39
56331,19616,408,1,462.72
56332,3697,804,10,1781.95
56333,9468,762,8,185.22
56334,19678,130,2,1977.71
56335,23386,803,5,1920.18
56336,18014,125,2,774.34
56337,20403,868,1,1740.8
56338,4490,776,4,1681.49
56339,23948,713,2,1283.27
56340,2017,284,8,1480.31
56341,29650,188,1,1795.78
56342,8359,438,9,1296.04
56343,976,894,6,1334.46
56344,20932,872,3,403.26
56345,7306,44,8,949.47
56346,17244,522,8,55.15
56347,20329,5,3,264.83
56348,210,869,8,1485.53
56349,13056,376,1,1214.71
56350,9801,175,9,930.73
56351,214,159,3,264.82
56352,22282,244,10,1619.63
56353,28008,29,10,593.05
56354,5783,387,7,1596.14
56355,7403,154,8,1737.2
56356,25549,607,3,826.39
56357,28376,2,2,918.44
56358,304,335,5,729.66
56359,23661,461,8,1206.3
56360,23385,604,2,862.31
56361,26412,56,5,1027.77
56362,24559,748,2,1761.18
56363,17245,398,8,255.5
56364,20432,332,2,6.35
56365,18240,527,7,1999.86
56366,6952,597,10,1763.75
56367,11654,892,3,323.24
56368,2168,374,10,1149.48
56369,5960,766,5,639.52
56370,18018,733,5,302.29
56371,2475,761,4,1348.53
56372,13856,45,6,1971.29
56373,21425,995,1,759.74
56374,2378,815,8,1988.4
56375,29922,532,1,715.65
56376,26327,124,1,1449.47
56377,27259,658,7,896.39
56378,19796,230,6,445.1
56379,21044,335,6,64.95
56380,4276,573,8,515.76
56381,20770,121,3,1649.98
56382,12475,256,5,563.57
56383,25062,716,8,1740.0
56384,9553,482,4,1627.58
56385,7276,517,7,1549.57
56386,15486,314,4,1212.8
56387,773,337,9,356.49
56388,11970,77,1,885.62
56389,18217,828,7,1594.83
56390,13346,653,10,483.8
56391,7606,100,9,1468.27
56392,1300,720,5,1909.76
56393,15854,296,10,1940.97
56394,24758,707,4,1379.11
56395,25839,692,9,1102.03
56396,12098,258,7,1375.29
56397,8338,985,2,1133.57
56398,5164,437,9,1942.38
56399,12135,707,5,1987.65
56400,1840,651,3,39.38
56401,4595,523,7,1033.13
56402,17187,778,2,1627.63
56403,10191,540,9,731.97
56404,20335,119,10,639.83
56405,17703,395,1,639.0
56406,16360,497,10,869.48
56407,22503,249,5,1566.03
56408,4627,7,9,1948.01
56409,11991,413,5,1031.46
56410,10451,961,7,1442.65
56411,2941,436,2,1731.88
56412,23954,655,6,1673.74
56413,28638,519,1,1873.95
56414,7399,452,1,1157.39
56415,5459,567,8,1465.12
56416,2053,899,1,1019.2
56417,22839,20,5,668.13
56418,12045,892,3,1618.88
56419,6306,3,5,223.97
56420,8408,413,3,167.89
56421,786,20,6,477.18
56422,6980,778,1,546.16
56423,1636,445,8,1073.86
56424,14280,227,1,21.82
56425,23723,346,7,1226.35
56426,14273,862,3,11.58
56427,10492,730,8,16.26
56428,11945,677,7,358.91
56429,3110,340,5,1618.08
56430,12516,51,1,646.7
56431,22438,373,9,1327.53
56432,5005,682,3,215.09
56433,22141,969,7,1718.08
56434,7446,971,5,1630.63
56435,285,353,2,1045.86
56436,11774,30,7,990.93
56437,10203,478,10,1401.86
56438,2414,244,7,127.72
56439,18028,557,9,101.51
56440,7236,727,3,35.42
56441,9320,868,3,1085.98
56442,28049,408,6,839.58
56443,25846,415,7,1904.95
56444,6336,23,3,1855.62
56445,28355,53,7,90.86
56446,17028,42,4,19.43
56447,23696,676,10,448.44
56448,27355,616,3,370.65
56449,8218,881,10,1138.1
56450,27899,162,6,1198.48
56451,10238,853,4,1518.43
56452,15967,154,4,1306.38
56453,3938,327,9,1653.14
56454,4808,409,3,629.38
56455,14951,515,1,440.54
56456,6337,373,10,145.75
56457,6525,555,5,1145.6
56458,17410,466,1,1918.26
56459,28407,902,8,1792.3
56460,5723,566,8,978.55
56461,17453,820,7,1780.42
56462,9131,494,1,1961.65
56463,4099,525,9,1128.97
56464,15266,450,4,1710.55
56465,24400,624,6,803.23
56466,9665,56,1,949.11
56467,28224,104,10,1430.76
56468,29831,175,2,1523.32
56469,13603,973,2,1558.48
56470,10518,961,6,1496.63
56471,16560,322,1,474.98
56472,8096,68,4,1888.68
56473,14618,525,1,1076.58
56474,17528,798,10,703.15
56475,22278,492,2,217.02
56476,23726,332,4,834.92
56477,19895,673,9,1178.57
56478,20447,678,1,1580.01
56479,7798,299,9,652.51
56480,951,880,8,1797.39
56481,4437,866,4,1720.95
56482,2745,771,1,1705.99
56483,16115,43,4,1940.13
56484,24697,841,5,1695.63
56485,21055,199,8,923.41
56486,1921,644,9,1605.24
56487,9877,92,10,1342.45
56488,21997,490,7,280.26
56489,6420,544,5,288.47
56490,9161,769,10,1271.12
56491,6173,909,6,575.72
56492,5931,36,8,1354.28
56493,3809,282,2,1499.81
56494,12973,205,9,1897.8
56495,11508,662,5,39.19
56496,14657,856,10,131.65
56497,4739,651,7,633.08
56498,22880,793,2,1653.18
56499,17489,847,10,1447.23
56500,13605,173,8,1625.48
56501,20774,676,10,1255.86
56502,13809,614,10,1892.1
56503,10698,290,2,1708.06
56504,13035,418,5,439.16
56505,3885,288,4,759.63
56506,733,102,6,800.48
56507,16042,665,9,1312.37
56508,17966,451,7,1382.02
56509,20064,955,4,541.1
56510,20237,121,8,1330.15
56511,18812,57,9,264.94
56512,16708,107,5,614.7
56513,3700,239,9,444.24
56514,5182,413,7,1895.36
56515,27569,21,8,1152.04
56516,23698,585,5,1153.93
56517,8554,853,1,1266.87
56518,18485,533,2,1131.56
56519,29074,967,8,236.18
56520,12969,943,2,272.38
56521,10085,416,6,1724.43
56522,13281,918,1,551.95
56523,2755,298,5,764.57
56524,17857,11,9,939.41
56525,17491,570,1,15.9
56526,10619,354,10,265.81
56527,15818,974,5,1044.0
56528,29605,752,1,116.94
56529,1804,809,4,1474.46
56530,26604,86,4,759.48
56531,8273,921,10,1983.3
56532,23042,656,4,510.76
56533,15669,225,7,556.39
56534,27545,194,9,1928.58
56535,6907,103,8,597.15
56536,27118,876,5,1340.18
56537,21740,838,9,1373.75
56538,11932,674,9,1666.35
56539,2989,302,6,1939.96
56540,7205,48,5,1137.5
56541,13029,746,2,1097.17
56542,22161,293,9,681.94
56543,8517,22,10,1001.53
56544,29752,848,1,1745.73
56545,2362,647,8,400.21
56546,17619,175,3,915.15
56547,16487,333,5,1625.36
56548,14775,881,5,135.05
56549,4913,754,7,1592.49
56550,747,17,4,1920.97
56551,14374,771,1,1555.54
56552,4909,396,1,580.02
56553,3692,710,4,1729.13
56554,11678,76,2,1979.66
56555,25824,203,2,705.36
56556,3065,233,2,297.58
56557,21797,787,4,1398.27
56558,1720,671,1,1923.19
56559,18587,115,5,1096.46
56560,21536,770,8,1687.54
56561,27882,749,2,175.85
56562,6027,96,1,1089.02
56563,10729,640,5,1921.1
56564,14074,274,2,1484.64
56565,7738,823,4,86.4
56566,21837,772,4,479.66
56567,7185,918,3,1371.54
56568,28062,376,6,1982.7
56569,1790,334,2,1615.07
56570,26341,590,1,704.45
56571,14576,997,1,1997.0
56572,27934,349,7,401.91
56573,13687,499,10,542.5
56574,14352,802,5,1115.35
56575,29259,176,5,561.62
56576,27574,639,9,809.67
56577,260,710,7,1799.41
56578,18303,363,9,956.09
56579,22889,716,5,1643.82
56580,21903,920,9,1520.46
56581,22988,45,6,1840.35
56582,14235,379,1,1188.66
56583,24560,861,8,1772.16
56584,15267,906,8,1138.89
56585,26363,430,7,924.05
56586,7253,676,5,835.63
56587,23615,610,6,1042.64
56588,100,307,5,1926.7
56589,3906,928,1,61.9
56590,15091,416,2,1041.58
56591,2343,243,6,1371.32
56592,8092,655,7,278.97
56593,19618,137,1,1227.85
56594,5025,58,10,1734.96
56595,11442,932,8,414.81
56596,13756,918,6,1382.22
56597,16712,781,5,657.42
56598,9544,169,10,1310.15
56599,27388,620,3,1557.04
56600,29738,462,5,345.56
56601,2290,410,5,1114.19
56602,17750,888,9,374.42
56603,11355,384,9,125.44
56604,11292,445,8,1388.31
56605,29131,556,7,1192.69
56606,28279,473,7,251.32
56607,17793,598,6,1057.37
56608,9703,798,5,995.23
56609,220,589,3,1644.19
56610,29531,242,4,1914.45
56611,6408,224,6,485.59
56612,10361,933,7,870.27
56613,15406,826,2,1933.13
56614,13592,851,3,714.73
56615,27763,675,7,136.43
56616,3240,122,10,1147.66
56617,29107,508,7,521.55
56618,17654,689,8,982.04
56619,7543,699,9,226.15
56620,12568,244,9,1087.31
56621,20202,221,1,345.37
56622,23574,135,1,1833.99
56623,6858,35,6,92.9
56624,68,167,1,706.94
56625,9864,262,9,443.78
56626,25319,334,1,1749.32
56627,23610,732,5,1648.3
56628,21768,65,1,1897.72
56629,2013,110,5,65.43
56630,26282,853,4,1795.91
56631,26023,411,6,552.71
56632,19454,982,8,1687.45
56633,24051,395,9,1522.35
56634,291,9,5,834.04
56635,6313,906,8,971.23
56636,24112,182,6,1593.18
56637,3680,43,8,859.99
56638,20295,632,5,1018.16
56639,4652,306,8,1200.97
56640,353,113,6,1511.5
56641,17648,942,9,1054.32
56642,18211,319,4,714.62
56643,4379,433,1,1327.34
56644,17990,766,1,1274.48
56645,28413,231,3,1113.3
56646,3399,991,5,1213.08
56647,20936,480,10,790.38
56648,3007,415,4,760.1
56649,1005,959,10,1741.12
56650,14813,136,10,1700.22
56651,5968,512,8,761.46
56652,6429,680,8,1492.74
56653,2079,956,2,1550.2
56654,18880,691,5,1562.94
56655,2262,901,6,647.03
56656,28341,415,9,1629.55
56657,1738,903,2,1154.02
56658,3097,766,9,1720.37
56659,7928,941,4,199.33
56660,2445,47,7,955.75
56661,16721,142,10,1811.76
56662,19368,793,8,1600.29
56663,9160,85,9,570.88
56664,23383,431,2,514.52
56665,21383,93,7,75.29
56666,8864,430,5,1763.88
56667,25880,429,1,1430.86
56668,13057,159,1,1460.05
56669,10863,564,8,500.1
56670,10799,895,5,1088.34
56671,8188,772,10,1441.19
56672,26291,118,9,847.63
56673,18980,558,2,208.6
56674,2971,157,4,669.89
56675,3270,433,10,1235.16
56676,27178,193,6,355.96
56677,16863,608,6,1964.75
56678,17228,257,6,1598.69
56679,1626,836,5,1290.59
56680,18265,468,7,1158.21
56681,28228,699,7,633.66
56682,26694,232,5,840.53
56683,25081,766,10,1195.38
56684,24686,421,3,560.9
56685,25982,78,9,872.73
56686,20877,378,7,583.76
56687,3481,692,2,1821.48
56688,8543,248,3,103.01
56689,26134,375,9,1156.5
56690,15861,846,4,1830.79
56691,3043,758,5,1551.14
56692,19221,512,1,1557.8
56693,24463,642,4,137.24
56694,24259,21,9,1470.89
56695,6565,797,9,793.05
56696,20013,76,2,1052.0
56697,21402,338,2,1343.59
56698,10234,422,9,1235.66
56699,24687,672,2,1160.56
56700,28881,681,6,647.85
56701,26342,790,5,1035.02
56702,23991,484,2,95.91
56703,17586,426,7,771.5
56704,11171,140,9,955.6
56705,14074,313,2,813.96
56706,27049,469,2,970.11
56707,10568,520,5,614.65
56708,22388,156,7,1825.87
56709,11,825,1,1960.18
56710,15612,181,4,582.35
56711,29528,726,9,1466.99
56712,29931,976,1,1801.57
56713,16008,204,7,666.63
56714,26878,753,5,974.77
56715,9782,529,3,241.77
56716,17886,277,5,1641.6
56717,24705,563,5,1687.37
56718,7906,903,3,488.86
56719,3604,957,9,689.73
56720,20580,724,10,941.31
56721,290,996,2,1817.97
56722,5689,566,1,1894.6
56723,7394,425,8,802.33
56724,9869,828,3,666.37
56725,13437,556,2,33.94
56726,7606,333,10,1004.95
56727,26421,745,1,1782.59
56728,11828,29,7,1360.41
56729,19078,683,7,477.64
56730,26404,933,4,231.48
56731,29337,61,5,748.35
56732,25947,955,10,1464.9
56733,12986,61,1,1887.11
56734,12015,840,3,776.69
56735,8375,20,1,1510.11
56736,16735,940,9,1015.16
56737,19971,56,10,1070.46
56738,22300,688,1,1174.93
56739,25978,330,7,546.01
56740,27332,911,5,557.45
56741,5585,761,4,1160.72
56742,12966,204,4,796.48
56743,19234,440,4,608.02
56744,20820,184,9,1368.52
56745,27789,46,6,146.34
56746,28783,441,10,279.67
56747,6405,45,10,304.39
56748,12160,464,6,751.37
56749,13500,554,1,1829.83
56750,20312,446,7,1846.51
56751,22899,8,8,950.2
56752,28006,852,2,40.78
56753,23825,14,4,754.99
56754,22201,229,5,1625.01
56755,14111,794,7,381.25
56756,14940,102,3,1593.98
56757,22977,501,8,1851.12
56758,5826,297,2,1684.82
56759,3489,749,9,64.06
56760,1896,29,5,1607.15
56761,2909,703,4,1552.12
56762,1412,781,5,473.56
56763,5458,354,10,1132.12
56764,11575,982,4,567.25
56765,10136,474,6,721.77
56766,20384,994,10,37.24
56767,5449,443,5,693.86
56768,27695,303,4,263.96
56769,8848,216,5,1844.03
56770,22677,760,2,578.6
56771,8542,789,10,185.04
56772,14659,351,2,998.12
56773,23393,524,9,1609.97
56774,28575,618,5,272.82
56775,17528,24,8,1408.11
56776,29677,789,9,1381.17
56777,16782,516,1,1126.85
56778,646,793,3,512.08
56779,12701,8,10,701.31
56780,23991,676,10,1724.69
56781,20517,802,8,1849.36
56782,18619,114,2,455.74
56783,29092,562,10,172.37
56784,10965,238,8,278.03
56785,26060,859,10,746.74
56786,26811,796,1,688.83
56787,29774,62,6,20.63
56788,26560,861,6,1469.1
56789,1963,127,9,1232.94
56790,17194,733,5,1893.4
56791,6474,714,8,66.09
56792,27773,300,10,870.17
56793,7484,160,7,801.19
56794,29630,520,7,808.34
56795,4416,438,1,165.77
56796,23003,401,8,1923.22
56797,15849,908,6,856.61
56798,8706,637,2,1308.56
56799,24910,602,3,1144.51
56800,29767,244,7,1462.27
56801,10705,195,9,156.38
56802,28672,618,5,367.4
56803,21204,459,2,1596.44
56804,16392,206,10,1583.82
56805,22200,71,1,1431.4
56806,26580,922,2,701.39
56807,12452,869,6,408.75
56808,24517,417,9,905.71
56809,13069,428,2,259.65
56810,21799,496,7,839.81
56811,10321,32,5,115.89
56812,25875,678,2,522.5
56813,13209,212,6,1727.76
56814,19331,522,4,703.61
56815,22121,847,4,1556.24
56816,1845,463,5,1480.71
56817,19996,710,1,289.78
56818,15258,247,5,144.01
56819,7560,729,2,1402.56
56820,24569,129,8,175.56
56821,22071,710,9,262.53
56822,19450,333,9,815.84
56823,9295,75,10,1732.27
56824,680,984,6,95.82
56825,7191,980,9,1567.38
56826,5348,90,10,287.05
56827,12726,793,7,1865.37
56828,11562,52,3,250.27
56829,20432,820,7,1204.41
56830,29618,12,7,1387.44
56831,13572,46,3,67.93
56832,11016,649,4,366.48
56833,10,813,5,1219.88
56834,15988,292,7,1540.47
56835,12446,137,5,585.66
56836,15204,97,8,1761.29
56837,11024,936,10,936.56
56838,29854,162,2,954.26
56839,22848,88,5,1554.45
56840,28524,53,7,1721.23
56841,5322,109,9,805.05
56842,20601,45,2,294.76
56843,10379,894,8,1497.07
56844,25250,865,10,703.07
56845,16080,161,1,1088.48
56846,24119,285,6,430.61
56847,7507,934,1,299.5
56848,10220,816,6,60.39
56849,29956,973,10,708.32
56850,1457,594,2,1870.81
56851,44,827,3,1253.44
56852,7327,318,3,1022.19
56853,29488,767,10,175.74
56854,28770,291,6,210.82
56855,28186,431,10,1233.33
56856,10087,827,4,1293.76
56857,28358,699,8,1829.42
56858,7777,386,6,666.54
56859,26863,601,4,895.75
56860,20955,956,1,1566.93
56861,18956,902,10,1369.5
56862,14893,537,6,395.13
56863,25992,53,10,1154.1
56864,8201,980,8,1774.96
56865,5633,380,9,498.41
56866,13701,590,8,973.48
56867,1863,114,9,1377.38
56868,17618,900,9,1905.82
56869,19510,968,7,597.27
56870,4712,994,6,1564.96
56871,2458,860,3,1949.38
56872,24586,312,10,494.2
56873,11197,258,3,1259.67
56874,12840,145,6,1399.81
56875,6700,708,9,1717.24
56876,13168,503,6,1648.52
56877,8460,816,8,1127.57
56878,7158,994,8,785.49
56879,12054,923,5,439.15
56880,2715,979,5,1736.54
56881,20931,860,3,1858.82
56882,27218,614,1,168.02
56883,7365,290,5,1671.1
56884,15257,352,10,560.89
56885,23604,681,9,1675.99
56886,11999,607,10,64.95
56887,24021,774,9,1732.47
56888,9584,262,10,321.74
56889,23926,540,9,1767.66
56890,9275,136,1,979.36
56891,24870,641,8,1569.76
56892,12272,336,8,1664.77
56893,2836,490,10,813.11
56894,8014,979,7,1643.46
56895,24340,274,9,1473.76
56896,13240,222,1,324.71
56897,29541,336,2,92.09
56898,4206,993,9,1704.64
56899,13854,123,8,1677.71
56900,2155,604,10,1436.33
56901,21493,943,4,1740.02
56902,10537,976,4,1448.71
56903,3924,523,6,1322.22
56904,10047,518,5,789.7
56905,22469,910,8,710.39
56906,7263,880,7,413.61
56907,3869,740,10,1519.39
56908,3791,534,8,365.4
56909,11225,1000,2,1053.34
56910,25421,215,6,812.62
56911,26284,415,7,1066.23
56912,18392,796,10,1485.77
56913,1274,403,1,1703.92
56914,23258,627,2,561.24
56915,29011,726,10,219.89
56916,26681,385,7,1517.69
56917,11160,963,6,1168.88
56918,12435,968,4,1571.96
56919,29418,653,4,1468.83
56920,13329,691,3,1582.01
56921,14704,513,5,1452.59
56922,23237,541,5,575.6
56923,9405,397,9,505.51
56924,7812,810,10,1350.21
56925,10488,285,9,783.49
56926,10390,862,7,1380.69
56927,29386,400,8,707.98
56928,27861,828,1,1717.29
56929,2265,105,8,1750.09
56930,15366,674,5,1982.34
56931,15197,503,9,1631.56
56932,17995,40,1,988.04
56933,9611,963,1,1877.94
56934,18171,349,1,96.7
56935,20784,222,6,121.2
56936,13870,951,5,223.85
56937,19867,442,1,1097.77
56938,22931,564,4,1617.87
56939,10070,64,9,1304.49
56940,11100,994,7,1666.64
56941,16187,4,5,920.75
56942,8572,944,4,1692.86
56943,22980,456,1,1696.48
56944,11493,879,7,480.74
56945,17078,18,2,1876.89
56946,28153,342,2,786.97
56947,14481,10,6,1794.29
56948,28722,883,7,978.67
56949,26024,782,9,61.94
56950,10583,947,3,159.73
56951,23410,374,4,391.15
56952,18140,366,6,65.68
56953,7034,351,9,397.21
56954,24078,99,7,265.13
56955,27661,814,10,1849.91
56956,26456,706,10,1984.48
56957,27386,829,2,1861.41
56958,848,898,4,1154.77
56959,11164,419,2,1733.29
56960,20446,34,2,80.52
56961,17580,349,10,1951.93
56962,9705,838,3,20.1
56963,12095,452,7,830.62
56964,21863,577,8,426.79
56965,6333,675,8,976.39
56966,24539,176,4,1833.88
56967,5649,47,7,338.4
56968,19705,218,7,656.26
56969,18842,221,6,480.56
56970,28039,11,9,565.51
56971,3451,190,1,1251.05
56972,8419,883,5,1994.8
56973,15951,900,6,898.39
56974,1808,86,2,981.55
56975,12501,545,6,700.8
56976,15706,930,3,1288.72
56977,419,607,9,999.95
56978,16123,330,4,1537.07
56979,26452,419,7,1425.65
56980,3156,181,4,1803.32
56981,9111,284,1,53.5
56982,23749,535,1,1768.3
56983,29449,49,3,1331.61
56984,28631,844,1,1987.54
56985,20203,733,4,1473.22
56986,12464,2,8,1962.57
56987,2632,589,10,1573.29
56988,20059,868,10,402.05
56989,25922,623,6,788.49
56990,4631,154,6,741.59
56991,6869,145,2,1232.63
56992,5514,299,9,1099.71
56993,1830,609,8,1923.04
56994,9856,315,7,1838.05
56995,15931,889,4,969.33
56996,12612,726,4,732.07
56997,24661,834,10,493.26
56998,3813,586,10,52.61
56999,17271,807,4,175.35
57000,23979,538,9,1918.17
57001,11532,734,9,1564.52
57002,28784,918,9,357.31
57003,27252,715,5,815.68
57004,13237,790,9,784.63
57005,19182,344,1,170.36
57006,4148,954,8,962.08
57007,18516,29,4,296.19
57008,28271,115,5,936.9
57009,2760,266,8,779.77
57010,10971,482,8,1070.45
57011,25317,110,1,260.07
57012,2877,665,10,627.92
57013,12713,405,5,1544.61
57014,13333,957,2,1444.77
57015,9904,630,8,499.12
57016,16440,635,8,543.45
57017,3363,935,10,1757.48
57018,11052,717,2,1041.0
57019,25383,834,4,223.04
57020,19441,763,2,1064.1
57021,21135,134,4,43.35
57022,9199,252,4,953.17
57023,5004,513,8,901.48
57024,15733,505,10,815.44
57025,7906,284,9,1049.66
57026,20488,726,8,1666.68
57027,22652,907,3,1298.0
57028,1782,935,3,1324.53
57029,13413,124,7,1954.16
57030,17374,197,1,1964.87
57031,28510,402,9,1392.12
57032,11357,532,6,750.99
57033,23937,332,10,1593.26
57034,21584,469,6,1151.85
57035,19754,859,7,556.25
57036,26655,314,8,277.3
57037,378,946,8,1556.14
57038,18762,681,1,1322.4
57039,6046,610,5,1011.7
57040,13611,658,3,976.92
57041,16666,674,3,65.2
57042,29708,66,4,1316.16
57043,12927,245,9,729.64
57044,19304,974,6,1271.9
57045,15035,359,6,1595.23
57046,12357,321,4,1850.24
57047,6985,126,4,759.06
57048,3595,732,2,721.88
57049,18223,361,3,1933.3
57050,14359,283,10,1925.73
57051,12625,30,3,1690.03
57052,6571,598,4,1483.41
57053,27469,332,8,282.17
57054,24791,768,5,755.98
57055,21115,385,6,26.59
57056,29095,225,6,1856.89
57057,2121,297,1,1608.29
57058,11986,240,8,1031.89
57059,2871,369,10,1731.82
57060,786,958,1,1568.19
57061,24158,769,8,486.95
57062,938,645,3,607.19
57063,9882,944,1,1614.52
57064,29970,645,6,1091.8
57065,28288,71,6,1187.58
57066,9449,852,2,222.81
57067,3113,282,5,571.33
57068,16298,305,5,208.28
57069,22817,838,8,923.09
57070,23083,602,7,804.44
57071,7438,829,3,1966.26
57072,4535,259,4,605.52
57073,9530,167,6,496.11
57074,22014,590,7,379.1
57075,6172,689,5,406.79
57076,8462,270,6,672.16
57077,17875,532,8,953.05
57078,6042,442,1,571.83
57079,26698,428,1,371.78
57080,26257,137,2,1256.23
57081,21154,703,10,1059.17
57082,6390,506,6,623.8
57083,28430,446,1,99.86
57084,24986,262,4,776.06
57085,6642,450,7,250.7
57086,9634,614,2,1999.91
57087,23540,105,5,861.65
57088,26835,299,5,768.4
57089,25368,832,4,1622.43
57090,21727,97,9,1635.12
57091,16744,812,10,198.29
57092,4678,5,6,937.34
57093,5140,141,8,1216.56
57094,24999,376,7,1599.53
57095,24697,655,10,1373.84
57096,18605,749,9,1179.33
57097,20514,512,1,519.26
57098,11158,887,8,60.22
57099,24647,930,9,1246.92
57100,12833,184,4,1370.23
57101,15110,201,7,527.93
57102,13256,346,1,1003.71
57103,3693,30,4,778.21
57104,21015,824,8,614.45
57105,28306,124,10,950.61
57106,8206,470,2,57.94
57107,5426,921,4,1496.26
57108,3901,488,1,1144.08
57109,11812,324,8,192.92
57110,8463,637,6,1705.02
57111,22277,815,7,1835.08
57112,27701,284,4,974.68
57113,5614,293,6,1082.01
57114,26160,842,6,423.57
57115,29135,73,8,1301.05
57116,16907,251,6,1960.52
57117,2818,127,6,565.5
57118,4951,804,1,72.34
57119,2840,897,1,1967.11
57120,14334,222,1,1811.6
57121,24274,331,3,1714.92
57122,7492,153,2,258.02
57123,8015,331,8,189.88
57124,7692,297,1,1098.82
57125,443,695,9,857.57
57126,22779,581,4,104.18
57127,24387,731,8,1758.95
57128,26660,471,4,179.82
57129,16021,57,6,701.18
57130,27504,979,7,157.2
57131,9414,501,9,123.38
57132,15810,3,5,159.61
57133,11642,904,3,1226.62
57134,10633,816,9,1264.9
57135,29900,571,10,767.98
57136,14380,881,6,1193.78
57137,26939,804,4,834.17
57138,12696,695,10,1808.97
57139,895,591,6,1080.64
57140,12095,845,6,47.17
57141,2254,478,6,880.07
57142,29937,169,3,109.0
57143,2011,74,9,45.42
57144,23242,571,5,1201.36
57145,13675,162,2,948.86
57146,21378,542,4,1708.04
57147,28767,89,6,1111.06
57148,21020,318,7,1524.34
57149,27792,70,2,1697.26
57150,24193,823,9,1784.24
57151,6998,500,2,1320.02
57152,29181,869,5,232.01
57153,10753,977,8,188.86
57154,11039,612,7,1297.19
57155,9238,1000,2,1804.61
57156,4834,96,9,37.67
57157,29900,790,6,471.0
57158,15035,375,1,1093.39
57159,2935,353,2,354.37
57160,25047,534,2,1168.14
57161,12572,868,6,935.22
57162,372,594,10,890.83
57163,27980,220,6,1549.06
57164,15387,397,6,1174.03
57165,6999,466,1,870.74
57166,14465,791,6,1998.28
57167,17788,995,8,1536.3
57168,20987,914,4,1274.11
57169,20331,74,8,534.44
57170,16258,499,3,1028.72
57171,28652,66,6,1378.51
57172,13407,270,9,1670.48
57173,21058,416,1,897.31
57174,29873,507,4,984.35
57175,10713,926,2,1471.74
57176,17392,147,10,833.71
57177,27923,837,8,418.17
57178,668,762,5,1904.86
57179,16326,688,5,225.5
57180,1447,96,4,1322.65
57181,15891,890,6,938.99
57182,20351,330,8,1656.15
57183,26484,645,10,1839.55
57184,26944,206,3,1441.82
57185,26682,935,5,1261.79
57186,4369,234,10,712.98
57187,5318,683,9,1065.21
57188,23631,403,6,147.67
57189,3030,331,4,1480.54
57190,8233,483,9,28.94
57191,13026,167,3,1154.85
57192,22277,870,1,458.11
57193,29941,982,9,942.41
57194,23575,500,4,1376.25
57195,21189,827,3,581.63
57196,22764,749,5,1836.51
57197,24702,750,2,741.19
57198,17162,94,4,478.77
57199,9028,180,1,1575.76
57200,25455,350,2,1491.53
57201,4490,239,8,1315.76
57202,13116,946,8,1915.88
57203,6271,203,9,521.89
57204,23666,214,3,1814.46
57205,14232,266,3,226.49
57206,9029,107,7,678.66
57207,8717,851,3,1597.42
