invoiceID,orderHeaderID,invoice_date,due_date,total_amount
16720,973,2024-04-28,2024-05-15,1221.02
16721,20598,2024-01-09,2024-02-09,149.29
16722,11269,2022-06-26,2022-08-03,6962.07
16723,444,2024-08-03,2024-09-10,7170.34
16724,23904,2022-12-23,2023-01-23,6240.32
16725,755,2023-05-10,2023-06-21,2625.76
16726,28181,2022-02-04,2022-03-12,9278.31
16727,16024,2024-03-28,2024-04-23,8762.97
16728,21120,2022-01-10,2022-02-10,5179.63
16729,10364,2024-09-12,2024-10-09,9891.94
16730,10898,2023-06-15,2023-07-08,3021.26
16731,5397,2022-04-05,2022-04-20,4936.79
16732,3466,2023-07-30,2023-08-28,9282.82
16733,2712,2023-03-26,2023-04-28,4648.12
16734,18792,2024-10-14,2024-11-06,4736.53
16735,25199,2022-04-06,2022-05-07,839.96
16736,21973,2024-05-14,2024-06-12,2152.9
16737,22489,2023-10-31,2023-11-16,1620.76
16738,5748,2022-07-26,2022-08-13,5674.4
16739,18108,2024-04-29,2024-05-20,3218.99
16740,23609,2022-09-03,2022-09-25,816.45
16741,27899,2024-06-02,2024-06-17,5124.23
16742,1920,2022-03-24,2022-04-08,6708.71
16743,17303,2022-11-13,2022-12-02,7378.44
16744,29846,2023-10-07,2023-10-29,8383.3
16745,13474,2023-01-05,2023-02-19,4845.47
16746,20600,2024-01-19,2024-02-03,3936.59
16747,16966,2023-09-22,2023-10-09,6857.01
16748,14236,2022-06-29,2022-08-04,182.98
16749,15711,2023-08-25,2023-10-07,6353.59
16750,14435,2023-08-23,2023-09-23,4086.54
16751,13479,2024-04-20,2024-06-03,4556.11
16752,3882,2022-12-14,2022-12-31,2997.88
16753,26263,2022-11-27,2023-01-08,1316.39
16754,20294,2023-09-02,2023-09-17,4044.18
16755,2000,2024-01-14,2024-02-01,3116.61
16756,14850,2023-07-23,2023-08-15,9603.18
16757,10904,2023-01-24,2023-02-20,9438.22
16758,16785,2024-08-28,2024-09-16,6456.98
16759,14701,2024-01-17,2024-02-14,9041.83
16760,20033,2022-05-17,2022-06-19,7525.18
16761,5446,2022-10-09,2022-11-18,3491.62
16762,2629,2024-10-15,2024-11-21,6058.81
16763,18041,2024-01-14,2024-02-11,2242.22
16764,17005,2023-06-15,2023-07-21,6887.72
16765,247,2022-01-16,2022-02-26,495.84
16766,5213,2024-10-01,2024-11-09,8321.85
16767,3340,2023-07-22,2023-08-09,5853.14
16768,23143,2024-12-27,2025-01-14,631.46
16769,23471,2022-01-30,2022-02-22,8724.02
16770,19395,2023-10-26,2023-11-11,8783.13
16771,21104,2024-09-25,2024-10-19,8535.52
16772,2369,2024-05-24,2024-06-25,7754.3
16773,12187,2022-01-22,2022-03-02,6795.36
16774,1840,2024-11-19,2024-12-10,3999.25
16775,19288,2024-08-13,2024-09-17,1406.57
16776,6206,2023-10-22,2023-11-19,2923.31
16777,4396,2024-12-08,2025-01-12,3503.42
16778,29075,2022-11-21,2022-12-30,3612.86
16779,15291,2022-06-30,2022-08-12,5676.62
16780,22152,2022-05-02,2022-05-31,2123.41
16781,3692,2022-05-04,2022-05-28,1937.13
16782,7471,2022-09-23,2022-10-12,7183.78
16783,3842,2022-01-28,2022-03-08,124.63
16784,4349,2022-03-18,2022-04-09,1537.72
16785,23006,2023-03-08,2023-04-13,4377.83
16786,17777,2024-05-28,2024-07-02,1533.38
16787,28327,2024-06-12,2024-07-25,9600.13
16788,6061,2024-11-24,2024-12-13,6717.53
16789,20640,2023-03-12,2023-03-31,4356.06
16790,27585,2024-12-21,2025-01-18,1166.94
16791,15526,2022-02-21,2022-03-08,3882.6
16792,4301,2022-04-26,2022-06-06,6523.49
16793,3339,2022-02-16,2022-03-07,9689.7
16794,29834,2023-03-14,2023-04-16,4753.24
16795,5488,2022-04-11,2022-05-17,6939.5
16796,3515,2022-04-17,2022-05-26,1993.82
16797,29530,2024-09-09,2024-10-05,6255.15
16798,17144,2024-11-24,2024-12-23,2428.6
16799,27345,2024-09-27,2024-10-14,2021.43
16800,11281,2022-12-25,2023-01-09,5116.74
16801,10308,2024-06-05,2024-07-13,2156.06
16802,28805,2024-03-10,2024-04-05,7227.21
16803,9916,2024-10-22,2024-11-18,9376.5
16804,11159,2023-03-11,2023-04-24,3966.34
16805,8622,2023-08-27,2023-09-24,3258.49
16806,10548,2023-07-20,2023-08-28,1800.05
16807,23178,2024-07-04,2024-07-28,3934.44
16808,13486,2022-08-16,2022-09-19,5618.36
16809,2460,2023-06-29,2023-08-08,3761.05
16810,28769,2023-10-10,2023-11-07,6249.61
16811,5274,2022-09-05,2022-10-03,6641.11
16812,18103,2024-12-12,2025-01-08,1023.4
16813,9458,2022-11-10,2022-12-15,6992.94
16814,5424,2022-02-06,2022-02-23,9008.16
16815,17693,2023-12-25,2024-02-07,311.21
16816,17435,2024-09-06,2024-10-19,5535.95
16817,28050,2022-03-25,2022-05-02,6058.55
16818,5480,2024-06-18,2024-07-21,7112.66
16819,15420,2023-12-20,2024-01-23,3888.4
16820,2250,2023-07-04,2023-07-28,8196.17
16821,2810,2023-12-16,2024-01-11,5421.97
16822,2922,2023-08-10,2023-09-16,4118.92
16823,4677,2022-06-01,2022-06-17,7206.6
16824,20426,2024-11-27,2024-12-12,9277.39
16825,2418,2022-06-14,2022-07-02,8129.42
16826,16917,2024-07-26,2024-08-17,9310.11
16827,13464,2022-07-31,2022-09-14,2696.05
16828,29798,2023-06-10,2023-07-11,1229.2
16829,25475,2024-01-12,2024-02-21,5366.78
16830,8168,2022-05-12,2022-06-09,492.08
16831,27231,2022-04-06,2022-05-04,6762.17
16832,1470,2024-10-09,2024-11-11,2438.02
16833,27497,2023-06-06,2023-06-24,4570.78
16834,25829,2023-01-09,2023-02-12,6572.84
16835,7293,2024-11-05,2024-12-05,4856.8
16836,25346,2023-08-31,2023-10-03,2398.82
16837,25410,2022-01-18,2022-02-20,8809.69
16838,23527,2024-10-27,2024-11-23,7657.13
16839,22385,2024-09-04,2024-09-25,6030.67
16840,23466,2024-05-28,2024-07-05,7000.48
16841,26786,2023-08-17,2023-09-14,4182.49
16842,21034,2023-10-05,2023-11-17,3790.13
16843,6932,2022-05-09,2022-06-02,1643.11
16844,19809,2024-03-11,2024-04-08,8045.74
16845,1092,2023-03-31,2023-05-04,3841.39
16846,25773,2024-05-25,2024-06-19,6938.62
16847,16364,2023-07-25,2023-08-19,3034.42
16848,28491,2024-12-31,2025-01-29,7970.09
16849,26237,2024-10-10,2024-11-01,1097.17
16850,24234,2023-02-05,2023-03-15,6268.89
16851,21039,2023-04-07,2023-05-13,8085.57
16852,261,2022-03-30,2022-04-30,6619.49
16853,10457,2024-04-02,2024-05-09,6976.35
16854,22321,2022-01-06,2022-02-12,5283.59
16855,13436,2024-08-02,2024-09-06,5612.37
16856,29477,2022-03-25,2022-04-14,705.64
16857,9378,2024-12-31,2025-01-28,2545.49
16858,15814,2023-09-13,2023-10-06,7233.19
16859,27026,2022-06-21,2022-07-08,9456.94
16860,28110,2023-11-30,2023-12-26,5440.72
16861,20755,2022-09-30,2022-10-18,7269.63
16862,4302,2023-06-14,2023-07-23,6851.62
16863,7208,2022-11-15,2022-12-14,9993.87
16864,27921,2023-03-05,2023-04-01,7960.29
16865,22204,2024-04-26,2024-06-05,6295.09
16866,25443,2022-09-06,2022-10-20,1195.84
16867,16477,2023-01-22,2023-03-05,3658.49
16868,21546,2022-12-29,2023-01-30,2544.45
16869,24017,2022-03-09,2022-04-06,8544.07
16870,27755,2023-03-14,2023-04-10,4489.42
16871,25928,2024-10-12,2024-11-04,5376.23
16872,22593,2022-10-23,2022-12-07,9649.99
16873,8557,2023-10-09,2023-10-28,8375.0
16874,21301,2022-02-02,2022-03-07,7908.71
16875,13796,2022-02-01,2022-02-23,1465.09
16876,20103,2023-07-09,2023-08-05,276.55
16877,6126,2022-11-01,2022-11-24,1299.21
16878,1925,2024-03-03,2024-04-03,7415.82
16879,19480,2022-04-06,2022-04-25,4136.64
16880,6684,2024-12-25,2025-02-07,1218.82
16881,21566,2023-06-05,2023-06-28,7403.24
16882,18923,2022-08-18,2022-09-12,1986.11
16883,25873,2024-01-03,2024-01-19,5910.98
16884,18661,2022-12-24,2023-01-20,7428.35
16885,13332,2023-02-06,2023-02-21,6100.2
16886,24579,2024-02-29,2024-03-22,9936.68
16887,28069,2022-04-09,2022-05-08,4369.92
16888,9946,2022-09-28,2022-11-03,3152.46
16889,17295,2022-12-28,2023-02-10,2051.91
16890,307,2023-06-12,2023-07-26,5062.61
16891,22960,2024-11-10,2024-11-26,8532.18
16892,4232,2023-06-24,2023-07-11,9471.81
16893,6029,2023-08-18,2023-09-22,9721.95
16894,12208,2024-04-12,2024-05-13,5337.21
16895,6659,2023-02-01,2023-03-05,6072.34
16896,6337,2024-11-25,2025-01-05,5836.32
16897,13897,2023-05-10,2023-06-21,4686.43
16898,9631,2022-11-10,2022-12-11,1564.79
16899,17257,2023-05-05,2023-06-18,701.31
16900,1142,2022-08-21,2022-09-18,4394.55
16901,17050,2024-10-26,2024-11-20,1902.37
16902,8401,2023-10-26,2023-12-02,8872.18
16903,952,2022-09-01,2022-10-08,7628.91
16904,9250,2022-08-29,2022-10-08,6203.15
16905,12937,2023-07-12,2023-08-26,521.75
16906,14456,2022-03-16,2022-04-13,6241.34
16907,4723,2022-10-10,2022-10-29,6229.64
16908,12813,2022-03-28,2022-05-07,4420.15
16909,4009,2024-05-30,2024-06-19,6594.64
16910,10061,2024-07-18,2024-08-30,8586.25
16911,13057,2022-06-09,2022-07-12,7591.97
16912,6656,2023-03-22,2023-04-16,4760.67
16913,22575,2022-03-23,2022-04-08,2659.73
16914,17156,2024-10-27,2024-11-20,4804.48
16915,13028,2022-07-01,2022-07-28,9462.41
16916,4031,2024-05-19,2024-07-03,8208.87
16917,24244,2024-08-23,2024-10-01,319.04
16918,522,2023-04-23,2023-05-09,7840.48
16919,19740,2022-07-02,2022-07-30,1747.05
16920,1401,2022-06-23,2022-07-24,5732.56
16921,11931,2022-01-14,2022-02-06,8074.85
16922,28920,2022-03-14,2022-04-05,5634.82
16923,3724,2023-05-29,2023-06-20,4068.41
16924,6580,2023-08-25,2023-09-15,3246.61
16925,19632,2022-12-09,2023-01-17,3085.75
16926,18243,2022-11-29,2023-01-09,8382.4
16927,4782,2022-12-21,2023-01-20,8259.26
16928,20449,2024-04-26,2024-05-29,8242.6
16929,12874,2022-06-12,2022-07-20,2863.15
16930,18783,2022-04-26,2022-05-27,7999.23
16931,16527,2024-10-28,2024-11-12,414.52
16932,21447,2024-11-12,2024-12-23,2104.24
16933,11044,2024-03-01,2024-03-28,5169.3
16934,19854,2023-06-27,2023-08-11,4097.12
16935,16376,2023-02-18,2023-04-04,1163.29
16936,20080,2023-11-13,2023-12-13,465.12
16937,17102,2023-10-04,2023-10-24,6131.15
16938,643,2023-10-31,2023-11-29,3169.14
16939,28017,2022-01-22,2022-02-17,208.82
16940,18933,2024-08-26,2024-10-03,4337.4
16941,11886,2022-11-26,2022-12-18,3102.33
16942,24946,2024-11-11,2024-12-21,5787.24
16943,20035,2024-06-20,2024-07-05,9301.65
16944,7550,2023-12-25,2024-01-19,3113.27
16945,13398,2022-09-09,2022-10-08,9971.51
16946,25363,2022-07-24,2022-08-08,906.15
16947,15075,2024-04-11,2024-05-20,928.37
16948,13772,2024-03-01,2024-03-31,7143.95
16949,950,2024-12-20,2025-01-28,7498.89
16950,21829,2023-04-10,2023-05-01,4257.57
16951,16906,2023-01-29,2023-02-13,2896.17
16952,23017,2024-10-17,2024-11-29,7950.32
16953,22433,2023-10-22,2023-12-01,9564.58
16954,14733,2024-06-30,2024-07-16,9899.52
16955,27520,2023-06-14,2023-07-06,6362.82
16956,16739,2024-11-24,2025-01-01,7414.14
16957,29619,2022-02-26,2022-03-23,8231.35
16958,26912,2023-06-06,2023-07-03,7998.75
16959,17867,2022-12-27,2023-01-15,9934.25
16960,9840,2022-08-22,2022-09-23,8113.8
16961,27622,2022-08-11,2022-09-13,6642.6
16962,12824,2022-11-23,2022-12-28,3793.35
16963,29987,2024-04-15,2024-05-02,5999.97
16964,23379,2023-05-04,2023-06-13,8809.58
16965,18600,2023-04-23,2023-05-08,3089.53
16966,29622,2024-09-11,2024-10-25,354.99
16967,21101,2024-03-02,2024-04-07,3305.46
16968,25004,2023-05-27,2023-07-10,9604.29
16969,22206,2024-10-09,2024-10-28,7950.97
16970,18922,2023-01-17,2023-02-19,1912.04
16971,14691,2023-03-28,2023-04-20,169.41
16972,6340,2022-08-02,2022-09-11,6707.74
16973,25121,2023-07-19,2023-08-26,5811.14
16974,10957,2024-01-02,2024-01-23,875.67
16975,21304,2023-03-15,2023-04-10,9661.66
16976,23460,2024-01-25,2024-02-22,6197.04
16977,3766,2023-09-21,2023-11-03,6532.63
16978,29675,2024-06-21,2024-08-05,8543.3
16979,25235,2024-12-01,2024-12-31,3403.78
16980,23467,2023-01-30,2023-02-26,5604.62
16981,2828,2022-09-04,2022-10-15,5783.07
16982,2059,2024-06-23,2024-07-25,9675.19
16983,24134,2022-09-05,2022-10-19,1358.29
16984,11520,2023-08-22,2023-09-15,7601.19
16985,731,2024-05-14,2024-06-18,5772.75
16986,1833,2022-03-25,2022-04-29,8461.52
16987,8601,2024-02-12,2024-03-03,8327.92
16988,22890,2022-02-20,2022-03-28,169.7
16989,15619,2023-07-04,2023-07-21,2601.72
16990,7171,2024-02-10,2024-03-22,1849.13
16991,4180,2024-09-07,2024-09-25,4644.02
16992,6300,2023-04-10,2023-04-25,9057.61
16993,7831,2023-02-23,2023-03-20,99.81
16994,11440,2022-03-28,2022-04-28,4907.51
16995,4803,2022-09-16,2022-10-05,8853.69
16996,22442,2022-11-07,2022-12-03,9265.81
16997,6616,2022-06-22,2022-07-26,6590.12
16998,6763,2024-07-28,2024-09-11,8306.04
16999,5544,2023-05-20,2023-06-26,3274.48
17000,24710,2022-11-25,2022-12-16,2895.3
17001,4884,2022-07-15,2022-08-02,538.74
17002,23435,2022-03-03,2022-04-12,5056.87
17003,21344,2024-11-14,2024-12-28,4585.53
17004,15740,2023-07-16,2023-08-15,3750.56
17005,667,2024-06-15,2024-07-14,1177.67
17006,277,2024-12-11,2025-01-08,2346.09
17007,27884,2024-04-23,2024-06-05,2076.57
17008,14064,2022-02-09,2022-02-25,9442.49
17009,882,2023-12-29,2024-01-22,9666.28
17010,2061,2023-04-02,2023-05-06,84.04
17011,14678,2024-05-27,2024-07-04,1746.95
17012,18467,2024-02-27,2024-03-14,8893.37
17013,6703,2022-01-02,2022-01-21,431.48
17014,9430,2022-08-04,2022-08-31,9437.34
17015,27029,2024-02-16,2024-03-24,3831.64
17016,15854,2023-11-10,2023-12-04,5409.92
17017,159,2023-02-18,2023-03-26,7650.01
17018,15997,2022-07-29,2022-08-25,2476.86
17019,5230,2024-12-17,2025-01-14,1051.71
17020,27173,2022-02-12,2022-03-23,8108.98
17021,7957,2022-05-18,2022-06-19,9847.03
17022,23899,2023-09-30,2023-11-03,6604.84
17023,28392,2023-04-14,2023-05-21,8260.98
17024,24188,2023-12-27,2024-02-07,9416.06
17025,12567,2022-07-21,2022-08-12,2324.37
17026,2527,2022-07-11,2022-07-30,3536.54
17027,24687,2022-04-17,2022-05-22,2229.31
17028,7804,2022-11-23,2022-12-27,664.75
17029,6575,2024-01-20,2024-02-28,7336.14
17030,8734,2023-10-06,2023-11-01,1499.29
17031,17523,2022-12-23,2023-01-22,972.46
17032,7258,2023-08-18,2023-09-27,3608.47
17033,3284,2023-05-16,2023-06-19,652.53
17034,15910,2023-04-13,2023-05-16,1836.61
17035,24147,2023-05-23,2023-07-01,745.92
17036,11803,2022-04-16,2022-05-07,8778.91
17037,7897,2024-12-25,2025-02-02,7808.36
17038,29032,2022-07-14,2022-08-01,8602.17
17039,28134,2022-02-16,2022-03-21,8689.89
17040,18804,2024-10-05,2024-10-29,9447.87
17041,13527,2023-06-21,2023-07-13,1907.21
17042,18141,2024-04-26,2024-05-26,9005.09
17043,11279,2023-12-10,2023-12-28,5274.14
17044,13243,2024-03-18,2024-04-11,1704.0
17045,18691,2023-09-04,2023-10-07,6574.95
17046,24015,2022-04-25,2022-05-25,3303.66
17047,22648,2023-11-11,2023-12-26,512.37
17048,25552,2023-09-23,2023-10-19,832.55
17049,21393,2022-08-07,2022-09-10,4265.97
17050,21632,2022-07-16,2022-08-01,8273.51
17051,25299,2023-02-05,2023-03-19,3144.73
17052,2571,2024-01-19,2024-02-13,7672.95
17053,22192,2023-11-12,2023-12-16,604.65
17054,24197,2022-03-17,2022-04-23,3967.64
17055,325,2022-10-14,2022-11-28,1318.03
17056,23872,2024-05-10,2024-06-06,8642.31
17057,9722,2024-01-12,2024-01-29,9680.99
17058,5646,2022-10-21,2022-11-21,3289.88
17059,29746,2024-03-19,2024-04-12,9889.18
17060,18330,2024-06-04,2024-06-26,7535.46
17061,14405,2023-02-18,2023-03-10,62.28
17062,4487,2023-03-07,2023-04-04,4878.45
17063,2431,2022-06-20,2022-07-23,8349.3
17064,28688,2023-06-28,2023-08-05,5362.06
17065,19895,2024-09-15,2024-10-21,5522.11
17066,17230,2022-03-13,2022-03-28,4504.61
17067,13157,2024-10-19,2024-11-27,3980.64
17068,568,2023-06-16,2023-07-11,322.6
17069,28265,2022-08-27,2022-10-05,6236.24
17070,2180,2023-12-12,2024-01-20,7678.93
17071,2020,2023-07-31,2023-08-28,7912.27
17072,15920,2023-12-14,2024-01-10,6265.13
17073,19704,2023-10-04,2023-10-30,3445.71
17074,18705,2023-08-13,2023-09-18,274.97
17075,18031,2022-07-09,2022-07-29,8963.01
17076,28580,2024-03-22,2024-05-04,4319.01
17077,3910,2024-10-11,2024-10-29,6031.7
17078,8016,2023-09-17,2023-10-25,1985.83
17079,3421,2023-09-21,2023-10-14,1462.46
17080,27108,2024-06-07,2024-07-19,913.84
17081,14886,2024-11-24,2024-12-15,7997.71
17082,16741,2024-02-23,2024-03-15,6482.28
17083,7486,2023-11-02,2023-11-29,6230.53
17084,19466,2023-12-23,2024-01-08,9198.01
17085,18665,2023-06-10,2023-06-26,1629.19
17086,4132,2023-06-21,2023-08-02,1744.18
17087,10653,2024-04-26,2024-05-25,1935.22
17088,21508,2024-09-22,2024-11-01,4262.53
17089,14380,2024-07-02,2024-08-01,8748.51
17090,14904,2022-06-27,2022-08-07,8820.67
17091,15914,2022-10-03,2022-10-19,5926.35
17092,23807,2022-11-08,2022-12-12,6598.52
17093,19172,2024-03-01,2024-04-09,8982.74
17094,20594,2023-11-29,2023-12-18,6260.98
17095,22925,2022-01-27,2022-02-12,2336.51
17096,25774,2024-07-01,2024-08-04,7063.89
17097,9471,2023-02-26,2023-03-19,7710.41
17098,16850,2024-11-03,2024-11-22,6371.68
17099,28577,2023-05-16,2023-06-10,2772.02
17100,11541,2024-06-26,2024-07-18,4029.18
17101,17872,2022-11-21,2022-12-22,4732.39
17102,21327,2022-10-12,2022-11-09,1495.72
17103,4598,2024-12-04,2025-01-16,4549.62
17104,4537,2023-05-13,2023-06-26,1653.91
17105,16710,2024-06-30,2024-08-14,5019.54
17106,9958,2022-05-25,2022-06-13,555.57
17107,4163,2024-08-05,2024-08-23,9487.89
17108,304,2022-03-23,2022-04-09,2501.13
17109,5068,2024-09-06,2024-09-27,4696.79
17110,29156,2023-05-03,2023-06-12,375.88
17111,5025,2022-03-23,2022-04-17,1967.58
17112,7716,2022-04-04,2022-04-19,6947.79
17113,26017,2022-12-09,2023-01-14,1162.42
17114,24725,2024-03-07,2024-04-14,6300.08
17115,11227,2022-12-27,2023-01-28,70.59
17116,2632,2024-12-25,2025-01-30,4676.84
17117,22776,2023-09-16,2023-10-27,7227.37
17118,13413,2024-05-17,2024-06-01,9266.61
17119,15038,2023-03-05,2023-04-17,4953.72
17120,24672,2022-06-20,2022-07-20,8413.3
17121,11648,2023-08-01,2023-08-28,8035.78
17122,12570,2022-03-09,2022-03-29,2992.92
17123,2370,2024-11-23,2024-12-13,8753.6
17124,11660,2022-01-01,2022-02-05,6420.82
17125,529,2022-05-31,2022-07-07,1086.64
17126,10503,2024-06-20,2024-07-18,9394.17
17127,4676,2022-09-15,2022-10-04,1807.93
17128,18048,2024-01-20,2024-03-05,4730.09
17129,19749,2023-09-20,2023-11-03,4690.34
17130,2342,2024-03-05,2024-03-27,6271.1
17131,13920,2022-01-19,2022-02-20,6666.32
17132,14731,2022-02-04,2022-02-24,2367.43
17133,23041,2023-01-06,2023-01-25,3556.8
17134,15257,2023-05-06,2023-05-30,1488.67
17135,4906,2024-03-27,2024-04-28,1303.86
17136,15540,2022-01-07,2022-02-17,8259.42
17137,15256,2023-07-03,2023-07-30,7519.68
17138,8885,2023-01-06,2023-02-12,4454.7
17139,28907,2024-01-27,2024-03-01,1004.3
17140,9144,2023-07-28,2023-08-17,4526.72
17141,5951,2023-11-12,2023-12-17,2979.83
17142,1361,2022-03-29,2022-04-16,7790.3
17143,5128,2023-04-08,2023-05-05,1011.56
17144,21947,2024-12-07,2025-01-08,4541.12
17145,14253,2023-04-26,2023-05-23,5934.3
17146,8731,2024-04-02,2024-04-29,9857.97
17147,25396,2023-06-08,2023-06-29,941.6
17148,22162,2022-07-30,2022-08-18,1183.91
17149,27739,2022-09-01,2022-10-14,9881.09
17150,3926,2022-08-27,2022-09-13,4085.97
17151,8464,2024-02-08,2024-02-28,7449.96
17152,24386,2022-08-23,2022-09-14,7845.58
17153,17413,2022-07-06,2022-08-16,3179.87
17154,28242,2023-12-14,2024-01-23,2182.29
17155,22403,2023-05-12,2023-06-21,2797.11
17156,1243,2022-07-06,2022-08-01,7655.71
17157,25718,2024-07-24,2024-08-09,8412.77
17158,8785,2022-11-09,2022-12-04,7010.07
17159,23504,2024-03-29,2024-05-08,4440.21
17160,9798,2022-01-22,2022-03-05,2662.51
17161,20595,2022-03-09,2022-04-12,4281.23
17162,6407,2023-01-27,2023-02-13,9149.54
17163,19762,2024-12-24,2025-01-30,8638.8
17164,13966,2023-12-30,2024-01-23,3267.59
17165,13734,2023-06-25,2023-07-17,3313.01
17166,20456,2023-07-22,2023-08-13,7810.74
17167,28879,2024-06-18,2024-07-16,4294.41
17168,28271,2022-07-31,2022-08-18,5748.59
17169,26927,2022-07-19,2022-09-02,4252.06
17170,28784,2024-09-13,2024-10-12,2461.27
17171,17825,2022-06-27,2022-07-21,1929.1
17172,3627,2024-07-19,2024-08-20,1438.44
17173,10075,2022-02-13,2022-03-21,163.66
17174,28288,2022-06-17,2022-07-16,2842.13
17175,16569,2022-10-14,2022-11-16,1755.52
17176,21381,2023-12-10,2024-01-17,2616.61
17177,24797,2022-12-03,2022-12-20,804.25
17178,8032,2023-08-09,2023-08-25,3448.52
17179,21948,2022-07-02,2022-07-29,5223.59
17180,3189,2022-01-16,2022-02-12,9448.49
17181,25670,2024-06-05,2024-07-14,3503.37
17182,2946,2024-04-16,2024-05-09,358.68
17183,6766,2022-04-20,2022-05-29,3655.53
17184,18859,2022-11-02,2022-11-19,8181.38
17185,23172,2024-09-06,2024-09-22,3434.47
17186,10808,2022-01-06,2022-02-03,2952.72
17187,10205,2024-04-22,2024-05-22,9194.0
17188,27067,2022-12-27,2023-01-24,3007.43
17189,25177,2023-10-18,2023-11-05,9704.1
17190,9353,2024-09-10,2024-09-26,8334.73
17191,4600,2023-12-25,2024-01-24,6858.29
17192,22659,2022-04-25,2022-05-17,6003.35
17193,4314,2022-10-03,2022-11-12,2286.57
17194,27312,2022-03-21,2022-04-05,7317.46
17195,2219,2022-06-28,2022-07-30,3504.02
17196,13787,2023-07-15,2023-08-20,4882.14
17197,29284,2023-05-24,2023-06-16,1085.48
17198,17537,2022-09-17,2022-10-27,2996.73
17199,57,2022-10-19,2022-11-14,5314.74
17200,25781,2024-06-03,2024-06-22,4707.01
17201,12534,2022-10-18,2022-11-22,3467.96
17202,144,2023-06-26,2023-07-13,4745.7
17203,7219,2024-02-03,2024-02-25,7462.02
17204,8560,2024-12-22,2025-02-02,4620.29
17205,26059,2023-08-17,2023-09-22,5086.26
17206,22746,2024-08-05,2024-09-14,7026.4
17207,616,2023-04-25,2023-06-06,8424.07
17208,8063,2023-01-16,2023-02-15,5292.29
17209,28215,2022-11-06,2022-12-08,9484.35
17210,11521,2024-12-15,2025-01-10,3566.8
17211,5978,2024-04-26,2024-05-22,2562.92
17212,11420,2023-03-01,2023-04-05,6946.24
17213,9781,2023-10-23,2023-11-10,1798.71
17214,10682,2022-08-14,2022-09-24,9004.68
17215,6985,2022-01-25,2022-02-18,3896.41
17216,27580,2022-04-05,2022-04-28,6996.58
17217,25275,2023-05-23,2023-06-10,5723.33
17218,4972,2023-07-19,2023-08-26,591.19
17219,22166,2023-10-06,2023-10-21,7105.33
17220,27400,2023-05-05,2023-05-24,7910.55
17221,945,2023-04-04,2023-05-13,9825.6
17222,28458,2024-06-19,2024-07-06,4190.47
17223,9115,2022-12-04,2022-12-29,5054.17
17224,7079,2024-08-20,2024-09-16,8754.93
17225,18131,2022-12-11,2023-01-16,2728.51
17226,12313,2023-07-30,2023-08-24,1931.97
17227,27430,2024-07-31,2024-09-09,1372.46
17228,5784,2022-12-12,2023-01-01,9783.61
17229,9752,2022-11-21,2023-01-01,2740.07
17230,6908,2023-04-12,2023-05-18,7586.08
17231,25660,2022-04-01,2022-04-19,4524.19
17232,28115,2022-10-21,2022-11-11,2443.72
17233,25010,2023-06-08,2023-06-25,9137.67
17234,19311,2024-04-29,2024-06-04,4664.88
17235,17474,2022-09-16,2022-10-10,5681.26
17236,2958,2022-07-05,2022-07-24,2263.81
17237,18997,2022-12-10,2023-01-12,3275.32
17238,6048,2024-03-31,2024-05-02,7489.49
17239,6250,2024-01-11,2024-02-22,3463.3
17240,28768,2023-07-23,2023-09-06,5084.29
17241,16348,2024-08-07,2024-09-07,1187.84
17242,3760,2023-05-24,2023-07-01,8508.16
17243,24103,2022-01-16,2022-01-31,7388.94
17244,4264,2023-06-09,2023-06-28,7619.41
17245,10282,2022-07-19,2022-08-23,1822.94
17246,1903,2022-11-05,2022-12-06,4976.8
17247,2568,2022-09-16,2022-10-25,324.04
17248,10191,2023-03-01,2023-04-05,3185.14
17249,8076,2024-02-18,2024-03-12,3512.79
17250,27691,2024-11-10,2024-12-05,9141.22
17251,2995,2023-10-01,2023-11-06,9928.19
17252,5230,2024-07-08,2024-07-29,6196.57
17253,2011,2024-10-08,2024-10-29,5191.85
17254,7378,2022-12-16,2023-01-01,4428.88
17255,13037,2024-08-18,2024-09-15,232.05
17256,26468,2023-03-14,2023-04-13,8011.16
17257,17215,2023-04-01,2023-04-20,6734.67
17258,49,2023-09-16,2023-10-18,6510.39
17259,4211,2023-10-05,2023-10-23,8099.98
17260,17563,2023-01-27,2023-02-22,9284.14
17261,22153,2023-07-28,2023-08-30,3925.82
17262,14839,2022-02-02,2022-03-16,4292.71
17263,16039,2024-07-09,2024-08-05,9752.63
17264,7879,2023-02-14,2023-03-27,6661.03
17265,27610,2024-10-19,2024-11-08,8520.94
17266,16455,2023-02-17,2023-03-14,2254.62
17267,15348,2022-10-26,2022-11-24,3204.9
17268,24071,2022-03-14,2022-04-18,3946.47
17269,7880,2022-09-18,2022-10-19,3203.48
17270,21840,2023-11-21,2024-01-05,8848.26
17271,24643,2024-08-16,2024-09-01,5139.53
17272,21997,2024-01-02,2024-01-29,9538.79
17273,22154,2023-11-16,2023-12-23,3247.16
17274,18162,2024-04-19,2024-05-28,420.58
17275,13255,2022-12-01,2022-12-16,1423.71
17276,7381,2024-01-02,2024-01-20,2209.85
17277,2229,2024-03-14,2024-04-27,6417.7
17278,26366,2023-01-25,2023-03-11,1851.82
17279,25189,2024-01-30,2024-02-28,3845.91
17280,26463,2024-06-01,2024-07-01,7964.1
